89,7,0.000750189
349,8,0.00116338
34,8,0.00130954
123,8,0.000869984
322,8,0.00113022
9,8,0.000933559
258,8,0.00101024
226,8,0.00124601
66,8,0.00122398
158,8,0.000850901
288,8,0.00108261
205,8,0.00101488
105,8,0.00115386
140,8,0.00134278
304,9,0.00158696
50,8,0.00127619
242,8,0.00148177
274,11,0.00157774
335,12,0.00168852
193,12,0.00152863
169,14,0.00192444
22,12,0.00141459
78,11,0.00141559
215,14,0.001645
359,14,0.00134396
148,15,0.00166872
234,15,0.0021696
96,15,0.00203139
184,18,0.00151578
132,15,0.00161879
265,17,0.00194943
113,15,0.0018782
33,18,0.00220683
250,15,0.00224492
57,15,0.00231298
313,15,0.00186547
349,18,0.00192926
295,15,0.00238019
42,14,0.00195566
87,17,0.00210603
122,18,0.00210804
325,17,0.00217101
9,18,0.00181231
69,17,0.00276276
283,15,0.00220172
160,17,0.00212293
204,17,0.00228794
225,17,0.00263954
105,17,0.00207626
175,19,0.00179043
141,17,0.00208156
266,8,0.00131041
257,19,0.00216434
50,18,0.00251798
302,18,0.0024751
297,8,0.00118027
243,17,0.00217984
343,14,0.00164123
114,8,0.000980109
275,18,0.00252841
18,18,0.0018837
131,8,0.00106535
97,8,0.00091573
149,8,0.00124507
59,8,0.00116598
249,8,0.00121328
165,8,0.00104593
314,8,0.00108672
329,8,0.00132733
281,8,0.00108457
233,8,0.00109836
335,19,0.00217628
173,8,0.000945347
196,19,0.00191655
17,8,0.000920417
188,8,0.000784992
167,21,0.00201182
318,19,0.0014859
2,8,0.00081178
218,8,0.00125031
288,19,0.00214689
25,18,0.00197089
75,18,0.00212876
135,21,0.00175088
198,8,0.000888706
39,19,0.00193142
27,8,0.00101187
86,24,0.00212616
178,14,0.00149705
218,19,0.00182996
210,18,0.00203467
3,21,0.0017222
340,8,0.000892756
100,21,0.00182004
146,21,0.00173909
111,21,0.00188091
155,14,0.00136732
118,12,0.00135735
355,19,0.00168585
235,21,0.00183967
311,21,0.00180508
266,22,0.00179752
31,24,0.00186561
154,19,0.00162327
43,8,0.000901739
260,14,0.00159785
57,21,0.00178695
319,14,0.00135001
353,14,0.00127809
190,18,0.00163657
341,19,0.00162166
355,8,0.000881348
72,8,0.00103683
211,8,0.00107711
83,11,0.00126483
14,14,0.00147786
127,12,0.00131262
246,22,0.00182542
324,22,0.00150148
180,22,0.00176238
128,19,0.00154891
5,14,0.00135493
90,12,0.00125887
185,12,0.00120855
81,1,0.00035139
307,1,0.000407759
335,1,0.000373264
274,1,0.000441655
22,1,0.000328575
194,1,0.000399025
169,1,0.000335438
145,1,0.000279414
136,1,0.000303982
38,1,0.000356196
119,1,0.000281178
54,1,0.000313273
110,1,0.000281012
253,1,0.000329837
63,1,0.000337336
185,1,0.000342385
283,1,0.000422028
358,1,0.000379822
210,1,0.000290403
227,1,0.000375455
342,1,0.000374987
267,1,0.000335322
334,7,0.000833163
78,5,0.000794954
238,4,0.000912295
246,4,0.000938082
215,4,0.000843328
100,4,0.000515569
293,4,0.000653657
302,4,0.000696934
152,4,0.000702593
68,2,0.000559796
330,2,0.000675569
222,4,0.000633313
271,5,0.000581229
352,4,0.000639395
346,4,0.00078234
127,5,0.00078341
319,4,0.000952584
312,4,0.000496249
22,7,0.000693077
279,4,0.000680684
193,7,0.000646374
84,5,0.000656946
231,4,0.000671514
131,2,0.000662713
10,2,0.000741551
43,2,0.000628288
258,2,0.000525311
33,2,0.000638874
199,2,0.000539294
174,2,0.000634066
158,2,0.00060402
91,2,0.000613336
17,2,0.000655538
263,4,0.000672327
48,4,0.000480685
204,4,0.000441772
179,4,0.000483239
284,5,0.000606786
4,4,0.000799709
254,5,0.000649037
163,4,0.000482866
306,5,0.000560141
28,4,0.000653678
325,4,0.00088459
73,4,0.000574004
189,4,0.000624991
110,5,0.000645747
118,5,0.000626055
55,5,0.000770552
136,5,0.000641795
39,5,0.000741278
144,5,0.000706203
169,5,0.000741941
358,5,0.000649466
185,5,0.000602923
58,1,0.000372708
123,1,0.000347885
140,1,0.000263936
114,1,0.00026378
289,4,0.000658051
104,4,0.000461452
96,4,0.000453058
297,4,0.000680779
62,5,0.000664299
338,4,0.000566366
250,4,0.00056535
93,7,0.000592008
14,5,0.000613707
275,7,0.000644655
148,2,0.000491382
208,5,0.000439705
31,7,0.00057414
161,7,0.000569909
6,7,0.000583084
177,7,0.000546609
310,7,0.000723261
201,7,0.000561303
196,5,0.000450978
342,5,0.000555193
228,5,0.000516662
156,5,0.000549395
235,5,0.000627023
47,7,0.000550698
76,1,0.000351297
260,5,0.000490885
102,7,0.000656001
85,2,0.000485334
122,4,0.000417779
205,1,0.00029054
165,1,0.0002972
113,4,0.00041742
97,1,0.000292519
139,4,0.000417095
181,1,0.000297927
106,1,0.000302811
24,4,0.000448296
50,1,0.000306762
269,4,0.000473555
313,1,0.000368658
221,1,0.000369286
211,4,0.000419287
69,5,0.000420498
291,7,0.000598518
354,1,0.000308613
